No.,Name,URL,Type
402,"Malevski, I. (2017) Natural Hazards in the Republic of Macedonia with Special Emphasis on Flood and Earthquake in Skopje in 2016. Геoграфски Разгледи 50, 53–69",https://igeografija.mk/reviews/wp-content/uploads/2022/01/GR50-05_NATURAL_HAZARDS_IN.pdf,Scientific paper
403,Malta Resources Authority (2013) Preliminary Flood Risk Assessment - Final Report.,http://mra.org.mt/wp-content/uploads/2013/06/Preliminary-Flood-Risk-Assessment.pdf,Government report
404,"Mamara, A., Chatziapostolou, E., Karatarakis, N. (2020) Annual Bulletin on the Climate in Greece. Hellenic National Meteorological Service.",http://www.emy.gr/emy/el/pdf/2019_GRsignificantEVENT_gr.pdf,National weather service webpage
405,"Marković, J. D. (2015) KATASTROFE U PRIRODI POPLAVE U SRPSKOJ I SRBIJI. METAPHYSICA, Belgrade.",https://archive.org/stream/KATASTROFEUPRIRODIPOPLAVEUSRPSKOJISRBIJIJovanDj.Markovic/KATASTROFE%20U%20PRIRODI%20-%20POPLAVE%20U%20SRPSKOJ%20I%20SRBIJI_Jovan%20Dj.%20Markovic_djvu.txt,Book
406,"Marquez, J. M. (2013) La inundación de 1983",http://apunteshistoriasanjuandelpuerto.blogspot.nl/2013/11/la-inundacion-de-1983.html,Private webpage
407,"Marsden, P. R. (2000) River floods across Wales (1998). Water in the Celtic world: managing resources for the 21st century, 2nd Inter-Celtie Colloquium, University of Wales, Aberystwyth, 3-7 July 2000, pp. 141-148",http://hydrologie.org/ACT/CIC/CIC_2_141.pdf,Scientific paper
408,"Marsh, T. J. (2004) The January 2003 flood on the Thames. Weather, 59(3), 59-62.",doi: 10.1256/wea.212.03,Scientific paper
409,"Marsh, T.J., Bryant, S.J. (1991) 1990 - a year of floods and drought, Hydrological data UK: 1990 Yearbook, Institute of Hydrology, 25-37.",http://nrfa.ceh.ac.uk/sites/default/files/1990_A_Year_of_Floods_and_Drought.pdf,Scientific paper
410,"Martín Vide, J., Llasat Botija, M. C. (2000) Las Precipitaciones Torrenciales en Cataluña. Serie Geográfica, 9, 17-26.",https://core.ac.uk/reader/58902370,Scientific paper
411,"Masoero, A., Claps, P., Asselman, N. E. M., Mosselman, E., and Di Baldassarre, G. (2013) Reconstruction and analysis of the Po River inundation of 1951. Hydrological Processes, 27, 1341–1348.",doi: 10.1002/hyp.9558,Scientific paper
412,"Mathias, L. (2021a) Major flood event in the Mullerthal region on 1 June 2018: event analysis and predictability. MeteoLux",https://www.meteolux.lu/fr/filedownload/418/floodmullerthal_fullreport_en_final-1.pdf/type/pdf,National weather service webpage
413,"Mathias, L. (2021b) Synoptic-mesoscale analysis of the flash-flood-producing thunderstorm over the Vallée de l’Ernz on 22 July 2016. MeteoLux.",https://www.meteolux.lu/fr/filedownload/418/flashflood_20160722_report.pdf/type/pdf,National weather service webpage
414,"McGinnigle, J. B. (2002) The 1952 Lynmouth floods revisited. Weather, 57(7), 235-242.",doi:10.1256/004316502760195894,Scientific paper
415,"McWilliams, R. (2006) Readers’forum: The Malta storm of September 2003. Weather, 59(9), 258.",doi:10.1256/wea.221.03,Scientific paper
416,"Meaden, G. T. (1978) Deaths in Britain from the weather during 1977. The Journal of Meteorology, 3(29), 135-137.",http://www.ijmet.org/wp-content/uploads/2016/03/29.pdf,Scientific paper
417,"Meilutytė-Lukauskienė, D., Akstinas, V., Vaitulionytė, M., Tomkevičienė, A. (2022) Behaviour of the 2010 flood in Lithuania: management and socio-economic risks. Mitigation and Adaptation Strategies for Global Change, 27, 23 ",https://doi.org/10.1007/s11027-022-10001-0,Scientific paper
418,MeinBezirk.at (2016) Hochwasser im Bezirk Braunau – Katastrophenalarm und 7 Tote in Simbach. 7.6.2016,https://www-meinbezirk-at.translate.goog/braunau/c-lokales/hochwasser-im-bezirk-braunau-katastrophenalarm-und-7-tote-in-simbach_a1756428?_x_tr_sl=de&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=sc,News report
419,Met Eireann (2018) Major Weather Events,https://www.met.ie/climate/major-weather-events,National weather service webpage
420,Meteo France (2022) Pluies extrêmes en France métropolitaine,http://pluiesextremes.meteo.fr/france-metropole/-Tous-les-evenements-.html,National weather service webpage
421,Meteo France (2023) Tempêtes en France métropolitaine ,http://tempetes.meteo.fr/-Tempetes-historiques-.html,National weather service webpage
422,Meteo Paris (2023) Chronique météo.,https://www.meteo-paris.com/chronique,Private webpage
423,Meteo.gr (2023) Καιρικά επεισόδια με κοινωνικο-οικονομικές επιπτώσεις στην Ελλάδα από το 2000.,https://meteo.gr/weather_cases.cfm,Private webpage
424,Meteoclub (2017) Ιστορικό καιρικών καταστροφών στην ΕΛΛΑΔΑ από το 1887,http://www.meteoclub.gr/themata/egkyklopaideia/921-istoriko-kairikwn-katastrofwn-apo-to-1887,Private webpage
425,Meteogiornale (2016) Biellese: la catastrofica alluvione del novembre 1968,http://www.meteogiornale.it/notizia/7381-4-biellese-la-catastrofica-alluvione-del-novembre-1968,Private webpage
426,Meteologos (2016) O VELIKIM POPLAVAMA U VOJVODINI,https://www.meteologos.rs/o-velikim-poplavama-u-vojvodini/,Private webpage
427,Meteomoes (2017) Overstromingen,http://www.meteomoes.be/paginas/overstromingen.html#1928,Private webpage
428,MeteoRivieraLigure (2014) Alluvioni in Liguria: 20 anni fa il nubifragio sul ponente genovese,http://www.meteorivieraligure.it/alluvioni-liguria-20-anni-fa-il-nubifragio-sul-ponente-genovese/,Private webpage
429,"MeteoWeb (2012) Alluvione del 2 marzo 2011 a Casette d’Ete (Fermo): il pm chiede l’archiviazione, “nessuna responsabilità umana”.",http://www.meteoweb.eu/2012/03/alluvione-del-2-marzo-2011-a-casette-dete-fermo-il-pm-chiede-larchiviazione-nessuna-responsabilita-umana/122749/,News report
430,"Meteoweb (2016) Maltempo, disastrosa alluvione in Puglia: Ostuni in ginocchio, devastata la meravigliosa perla bianca dell’Adriatico [FOTO]. 10.9.2016",https://www.meteoweb.eu/2016/09/maltempo-disastrosa-alluvione-in-puglia-ostuni-in-ginocchio-devastata-la-meravigliosa-perla-bianca-delladriatico-foto/743408/,News report
431,"MetOffice (1977) Monthly Weather Report, February 1977",https://digital.nmla.metoffice.gov.uk/IO_b97a3ad2-c275-4e93-9b55-ce8280e9130d/,National weather service webpage
432,"MetOffice (2012) Heavy rainfall and flooding in Cornwall, November 2010",http://www.metoffice.gov.uk/climate/uk/interesting/nov2010,National weather service webpage
433,MetOffice (2020) Storm Bella 26 to 27 December 2020,https://www.metoffice.gov.uk/binaries/content/assets/metofficegovuk/pdf/weather/learn-about/uk-past-events/interesting/2020/2020_11_storm_bella.pdf,National weather service webpage
434,Metroeconomica (2006) The Isle of Man Climate Change Scoping Study. Technical Paper 5. Costing the impacts of climate change: estimated costs of three historic weather events. Prepared for The Government of the Isle of Man.,https://www.gov.im/media/1040871/the_isle_of_man_climate_change_scoping_study_-_costing_the_impacts_of_climate_change_-_estimated_costs_of_three_historic_weather_events.pdf,Government report
435,"Meuser, A. and Worreschk, B. (1994): Das Hochwasser im Dezember 1993/Januar 1994. Hochwasserablauf- und -meldedienst. Landesamt für Wasserwirtschaft Rheinland-Pfalz 208/94, Mainz",http://www.hochwasser-rlp.de/publikationen/HW-1993.pdf,Government report
436,"Mikulski Z. (1998) Gospodarka wodna. Wydawnictwo Naukowe PWN, Warsaw, Poland.",-,Book
437,"Mimikou, M. and Koutsoyiannis, D. (1995) Extreme floods in Greece: The case of 1994. U.S. - ITALY Research Workshop on the Hydrometeorology, Impacts, and Management of Extreme Floods, Perugia, Italy",doi:10.13140/RG.2.1.1945.8802,Scientific paper
438,"Mission Opérationnelle Transfrontalière (2023) Prévention des crues dans le bassin hydrographique de la Chiers, de la Mes-Sancy et du Ton. ",http://www.espaces-transfrontaliers.org/ressources/projets/projects/project/show/prevention-des-crues-dans-le-bassin-hydrographique-de-la-chiers-de-la-mes-sancy-et-du-ton/,Government webpage
439,"Misur, I. (2021) POPLAVE U METKOVIĆU 1871. – 2013. EKONOMSKA- I EKOHISTORIJA, 18(17), 109-121",https://hrcak.srce.hr/file/395608,Scientific paper
440,Miteco - Ministerio para la Transición Ecológica y el Reto Demográfico (2021) Revisión de la Evaluación preliminar de los riesgos de inundación (2018). ,https://www.miteco.gob.es/es/agua/temas/gestion-de-los-riesgos-de-inundacion/evaluacion-preliminar-riesgos-inundacion/Revision-EPRIs-2018.aspx,Government webpage
441,"Møller, J. T. (1997) Denmark. In: Embleton, C., Embleton-Hamann, C. (Eds.) Geomorphological Hazards of Europe. Developments in Earth Surface Processes, 5, 91-98",https://doi.org/10.1016/S0928-2025(97)80005-3,Scientific paper
442,"MSB - Myndigheten för samhällsskydd och beredskap (2012) Översvämningar i Sverige 1901-2010. MSB, Stockholm, 78 pp.",https://www.msb.se/RibData/Filer/pdf/26098.pdf,Government report
443,"MUFVRP - Ministerium für Umwelt, Forsten und Verbraucherschutz Rheinland-Pfalz (2010) Bewertung des Hochwasserrisikos in Rheinland-Pfalz. Mainz, Germany, 70 pp.",http://www.hochwassermanagement.rlp.de/servlet/is/8661/Bewertung_des_Hochwasserrisikos.pdf?command=downloadContent&filename=Bewertung_des_Hochwasserrisikos.pdf,Government report
444,"Muir-Wood, R. (2011) The 1941 February 15th Windstorm in the Iberian Peninsula. Trébol, 56: 4-13.",https://app.mapfre.com/mapfrere/docs/html/revistas/trebol/n56/articulo1En.html,Insurer/reinsurer publication
445,"Müller, M. (2017) Überschwemmungen in Deutschland - Ereignistypen und Schadenbilder. Zeitschrift für Schadenverhütung und Schadenforschung der öffentlichen Versicherer",http://www.schadenprisma.de/archiv/artikel/ueberschwemmungen-in-deutschland-ereignistypen-und-schadenbilder/,Insurer/reinsurer publication
446,"Mult-kor (2004) Árvíz Magyarországon, 1954. ",https://mult-kor.hu/cikk.php?id=5856,News report
447,München.tv (2016) Unwetter in fordert Todesopfer in Oberbayern. 12.07.2016,https://www.muenchen.tv/unwetter-in-fordert-todesopfer-in-oberbayern-177524/,News report
448,Munich Re (1999) Naturkatastrophen in Deutschland: Schadenerfahrungen und Schadenpotentiale. ,http://mars.geographie.uni-halle.de/geovlexcms/downloads/pdfdocs/Naturkatastrophen_Deutschland.pdf,Insurer/reinsurer publication
449,Munich Re (2012) 50th Anniversary of the North Sea Flood of Hamburg,https://www.munichre.com/en/company/media-relations/media-information-and-corporate-news/media-information/2012/2012-02-13-50th-anniversary-of-storm-surge-in-hamburg-subsequent-flood-controls-prevent-billions-in-losses.html,Insurer/reinsurer publication
450,"Munich Re (2014) Topics Geo - Natural catastrophes 2013 - Analyses, assessments, positions.",https://reliefweb.int/report/world/natural-catastrophes-2013-analyses-assessments-positions,Insurer/reinsurer publication
451,Munich Re (2017) NatCatSERVICE,http://natcatservice.munichre.com/,International disaster database
452,"Munzar, J. and Ondracek, S. (2010) Precipitation Extremes and Disastrous Floods in Central Europe in July 1897. In: Przybylak, K., Majorowicz, J, Brazdil, R, Kejna, M. (Eds), Polish climate in the European context: an historical overview, Springer, Berlin, 389-396.",doi:10.1007/978-90-481-3167-9_18,Book
453,"Munzar, J. and Ondracek, S. (2010) Utajovaná přívalová povodeň na jižní Moravě 9. června 1970. Vesmír, 89(6), 376-379",http://casopis.vesmir.cz/clanek/utajovana-privalova-povoden-na-jizni-morave-9-cervna-1970,Scientific paper
454,"Munzar, J. and Ondracek, S. (2012) Historické povodně a jejich dokumentace. Geografické rozhledy, 5/11–12, 30-32.",https://www.geograficke-rozhledy.cz/archiv/clanek/434,Scientific paper
455,"Murray, D. (2020) Flooding, failure and frustration – A history of South Galway Flooding. 19.9.2020",https://southgalwayfloods.wordpress.com/2020/09/,Private webpage
456,"Nagy, L. (2007) 1876. évi árvizek: Források a vízügy múltjából 11. kötet. A Környezetvédelmi és Vízügyi Minisztérium kiadványa, Budapest, Hungary, 348 pp.",https://library.hungaricana.hu/hu/view/SZAK_DUNA_Fvm_11_1876_Arviz/?pg=223&layout=s,Book
457,National Institute of Meteorology and Hydrology (2004) STUDY OF HISTORICAL FLOODS IN CENTRAL AND EASTERN EUROPE FROM AN INTEGRATED FLOOD MANAGEMENT VIEWPOINT - BULGARIA. Submitted for the WMO/GWP Associated Programme on Flood Management.,http://www.floodmanagement.info/projects/pilot/europe/Flash_Flood_Bulgaria.pdf,Government report
458,Nationalpark Vadehavet (2023) Stormfloder i Vadehavet,https://nationalparkvadehavet.dk/muligheder/stormfloder/,Government webpage
459,NATO (2010) Floods in Albania. 1.12.2010,https://www.nato.int/eadrcc/2010/12-floods-albania/index.html,News report
460,Naturskaderådet (2023) Årsberetninger,https://www.naturskaderaadet.dk/faq/stormraadet/aarsberetninger/aarsberetninger/,Government webpage
461,News.at (2005) Große Hochwasser in Österreich seit 1990: Jahrhunderthochwasser im August 2002,https://www.news.at/a/grosse-hochwasser-oesterreich-1990-jahrhunderthochwasser-august-2002-116772,News report
462,Newsbeast (2020) Κρήτη: 15 θεομηνίες και φονικές κακοκαιρίες που σάρωσαν το νησί στο παρελθόν. 26.6.2020,https://www.newsbeast.gr/greece/arthro/6416021/kriti-15-theominies-kai-fonikes-kakokairies-poy-sarosan-to-nisi-sto-parelthon,News report
463,"Nikolic, D. (2001) IZVANREDNI METEOROLOSKI I HIDROLOSKI DOGADAJI U NOVINSKIM IZVJESCIMA U HRVATSKOJ U RUJNU 2001. GODINE. Meteorološki i hidrološki bilten, 15(9), 21-24",https://radar2.dhz.hr/~stars2/bilten/2001/bilten0901.pdf,National weather service webpage
464,"Nikolic, D. (2002) IZVANREDNI METEOROLOSKI I HIDROLOSKI DOGADAJI U NOVINSKIM IZVJESCIMA U HRVATSKOJ U SRPNJU I KOLOVOZU 2002. GODINE. Meteorološki i hidrološki bilten, 16(8), 26-32.",https://radar2.dhz.hr/~stars2/bilten/2002/bilten0802.pdf,National weather service webpage
465,"Nikolic, D. (2005a) IZVANREDNI METEOROLOSKI I HIDROLOSKI U NOVINSKIM IZVJESCIMA U HRVATSKOJ U SRPNJU 2005. GODINE. Meteorološki i hidrološki bilten, 19(7), 36-40.",https://radar2.dhz.hr/~stars2/bilten/2005/bilten0705.pdf,National weather service webpage
466,"Nikolic, D. (2005b) IZVANREDNI METEOROLOSKI I HIDROLOSKI U NOVINSKIM IZVJESCIMA U HRVATSKOJ U KOLOVOZU 2005. GODINE. Meteorološki i hidrološki bilten, 19(8), 36-43",https://radar2.dhz.hr/~stars2/bilten/2005/bilten0805.pdf,National weather service webpage
467,"Nikolic, D. (2006) IZVANREDNI METEOROLOSKI I HIDROLOSKI DOGADAJI U NOVINSKIM IZVJESCIMA U HRVATSKOJ U TRAVNJU 2006. GODINE. Meteorološki i hidrološki bilten, 20(4), 33-40",https://radar2.dhz.hr/~stars2/bilten/2006/bilten0406.pdf,National weather service webpage
468,"Nikolic, D. (2010a) IZVANREDNI METEOROLOSKI I HIDROLOSKI U NOVINSKIM IZVJESCIMA U HRVATSKOJ U SIJECNJU 2010. GODINEE. Meteorološki i hidrološki bilten, 24(1), 43-52.",https://radar2.dhz.hr/~stars2/bilten/2010/bilten0110.pdf,National weather service webpage
469,"Nikolic, D. (2010b) IZVANREDNI METEOROLOSKI I HIDROLOSKI U NOVINSKIM IZVJESCIMA U HRVATSKOJ U SIJECNJU 2010. GODINEE. Meteorološki i hidrološki bilten, 24(12), 50-59.",https://radar2.dhz.hr/~stars2/bilten/2010/bilten1210.pdf,National weather service webpage
470,"Nikolic, D. (2012) IZVANREDNI METEOROLOSKI I HIDROLOSKI DOGADAJI U NOVINSKIM IZVJESCIMA U HRVATSKOJ U STUDENOM 2012. GODINE. Meteorološki i hidrološki bilten, 26(11), 39-47.",https://radar2.dhz.hr/~stars2/bilten/2012/bilten1112.pdf,National weather service webpage
471,"Nikolic, D. (2013) IZVANREDNI METEOROLOSKI I HIDROLOSKI DOGADAJI U NOVINSKIM IZVJESCIMA U HRVATSKOJ U LIPNJU 2013. GODINE. Meteorološki i hidrološki bilten, 27(6), 50-57.",https://radar2.dhz.hr/~stars2/bilten/2013/bilten0613.pdf,National weather service webpage
472,"Nikolic, D. (2016) IZVANREDNI METEOROLOSKI I HIDROLOSKI DOGADAJI U NOVINSKIM IZVJESCIMA U HRVATSKOJ U VELJACI 2016. GODINE. Meteorološki i hidrološki bilten, 30(2), 52-55",https://radar2.dhz.hr/~stars2/bilten/2016/bilten0216.pdf,National weather service webpage
473,"Nikolic, D. (2017) IZVANREDNI METEOROLOSKI I HIDROLOSKI DOGADAJI U NOVINSKIM IZVJESCIMA U HRVATSKOJ U RUJNU 2017. GODINE. Meteorološki i hidrološki bilten, 31(9), 47-57.",https://radar2.dhz.hr/~stars2/bilten/2017/bilten0917.pdf,National weather service webpage
474,"NLfWKN - Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (2010) Dokumentation des Hochwasser im Oktober / November 1998 im Einzugsgebiet von Weser, Aller und Leine",http://www.nlwkn.niedersachsen.de/hochwasser_kuestenschutz/hochwasserschutz/hintergrund_vorsorgeinformationen/dokumentation_von_hochwasserereignissen/leinehochwasser_1998/38546.html,Government webpage
475,"Notatnik Świeradowski (2006) Kwisa oszalała. Issue 8 (93), August 2006",https://swieradowzdroj.pl/upload/notatnik/notatnik_sierpien_2006.pdf,News report
476,Noticias de Navarra (2014) El temporal causa otra inundación en la estación del AVE en Girona. 2.12.2014,https://www.noticiasdenavarra.com/sociedad/2014/12/02/temporal-causa-inundacion-estacion-ave-2941206.html,News report
477,"Nowicka, B. (2005) Wezbrania i powodzie. In: Richling, A. and Ostaszewska K., Geografia fizyczna Polski. Wydawnictwo Naukowe PWN, Warsaw, 158-164.",-,Book
478,NRK (2018) Då elva tok. 24.11.2018,https://www.nrk.no/vestland/xl/da-elva-tok-1.14309660,News report
479,"Núñez Mora, A. J. (2020) Breve análisis de las lluvias torrenciales en la Comunitat Valenciana. 4 y 5 de noviembre de 2020. AEMET en la Comunitat Valenciana.",https://aemetblog.es/2020/11/29/breve-analisis-de-las-lluvias-torrenciales-en-la-comunitat-valenciana-4-y-5-de-noviembre-de-2020/,National weather service webpage
480,"Núñez Mora, J. A. (2014) LA RIADA DE OCTUBRE DE 1957 EN JAVEA ANÁLISIS METEOROLÓGICO Y CLIMÁTICO. Divulga Meteo",http://www.divulgameteo.es/uploads/Javea-1957.pdf,Scientific paper
481,NVE (2015) Vårflommen i Glomma 1967 – glimt fra NVEs fotoarkiv.,https://museumsordningen.wordpress.com/2015/05/22/varflommen-i-glomma-1967-glimt-fra-nves-fotoarkiv/,Government webpage
482,"O'Brien, L., Renzi, E., Dudley, J. M., Clancy, C., and Dias, F. (208) Catalogue of extreme wave events in Ireland: revised and updated for 14 680 BP to 2017, Nat. Hazards Earth Syst. Sci., 18, 729–758",https://doi.org/10.5194/nhess-18-729-2018,Scientific paper
483,Odenwald (2008) Hochwasser. 1.3.2008,http://odenwald-horst.blogspot.com/2008/03/hochwasser.html,Private webpage
484,"OFDA - Office of U.S. Foreign Disaster Assistance (1983) OFDA Annual Report FY 1983. Bureau for Humanitarian Response, U.S. Agency for International Development.",https://reliefweb.int/report/world/ofda-annual-report-fy-1983-office-us-foreign-disaster-assistance-agency-international,Government report
485,"OFDA (1984) 20 Years of Response, Annual Report FY 1984. Bureau for Humanitarian Response, U.S. Agency for International Development.",https://reliefweb.int/report/world/20-years-response-annual-report-fy-1984-office-us-foreign-disaster-assistance-agency,Government report
486,"OFDA (1986) OFDA Annual Report FY 1986. Bureau for Humanitarian Response, U.S. Agency for International Development.",https://reliefweb.int/report/world/ofda-annual-report-fy-1986-office-us-foreign-disaster-assistance-agency-international,Government report
487,"OFDA (1993) Annual Report FY 1993. Bureau for Humanitarian Response, U.S. Agency for International Development.",https://reliefweb.int/report/world/ofda-annual-report-fiscal-year-1993,Government report
488,"OFDA (1995) Annual Report FY 1995. Bureau for Humanitarian Response, U.S. Agency for International Development.",https://pdf.usaid.gov/pdf_docs/PNABZ121.pdf,Government report
489,"OFDA (1998) Annual Report FY 1998. Bureau for Humanitarian Response, U.S. Agency for International Development.",https://pdf.usaid.gov/pdf_docs/PDABS227.pdf,Government report
490,"OFDA (1999) Annual Report FY 1999. Bureau for Humanitarian Response, U.S. Agency for International Development.",https://pdf.usaid.gov/pdf_docs/Pdabs450.pdf,Government report
491,"OFDA (2002) Annual Report FY 2002. Bureau for Humanitarian Response, U.S. Agency for International Development.",https://pdf.usaid.gov/pdf_docs/pdaca303.pdf,Government report
492,OFDA (2004) Annual Report for Fiscal Year 2004. U.S. Agency for International Development.,https://pdf.usaid.gov/pdf_docs/pdacf519.pdf,Government report
493,OFDA (2005) Annual Report for Fiscal Year 2005. U.S. Agency for International Development.,https://pdf.usaid.gov/pdf_docs/pdach800.pdf,Government report
494,OFDA (2010) Annual Report for Fiscal Year 2010. U.S. Agency for International Development.,https://pdf.usaid.gov/pdf_docs/pdacs473.pdf,Government report
495,OFDA (2016) Annual Report for Fiscal Year 2016. U.S. Agency for International Development.,https://pdf.usaid.gov/pdf_docs/pbaah987.pdf,Government report
496,"Office International de l'Eau (2015) 20 ans après les inondations de 1995 sur la Meuse. Bilan et perspectives des actions de réduction de la vulnérabilité des personnes et des biens dans les PAPI Meuse. EPTB Meuse, Cerema, 21.5.2015",https://www.gesteau.fr/sites/default/files/8_jt21mai2015ceremanancy_x_caron_cle7faa5d.pdf,Government report
497,Okno.mk (2014) Сеќавање на поплавата во Тетово од 1979 година,https://okno-mk.translate.goog/node/38103?_x_tr_sl=mk&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=sc,Private webpage
498,"Olcina Cantos, J. (2008) Reducción del riesgo de inundaciones en el litotal mediterráneo español. El papel de la ordenación del territorio. In: Chastagnaret, G. and Gil Olcina, A. (eds.) Riesgo de inundaciones en el Mediterráneo occidental, Collection de la Casa de Velázquez (95), Madrid, pp. 157-214.",https://books.google.nl/books?id=Rbkr1ZZQPfEC&lpg=PA165&ots=lQB9ugQcIQ&dq=Inundaci%C3%B3n%20noviembre%201972&hl=pl&pg=PA165#v=onepage&q=Inundaci%C3%B3n%20noviembre%201972&f=false,Scientific paper
499,OPW - Office of Public Works (2012) The National Preliminary Flood Risk Assessment (PFRA) - Overview Report.,https://s3-eu-west-1.amazonaws.com/docs.floodinfo.opw/floodinfo_docs/PFRA/PFRA_Main_Report.pdf,Government report
500,OPW - Office of Public Works (2017) National Flood Hazard Mapping,https://www.floodinfo.ie/about_floodmaps/,Government webpage
501,ORF Kärtnen (2012) Jahrhunderthochwasser: Lavamünd überflutet. 5.11.2012,https://kaernten.orf.at/v2/news/stories/2557532/,News report
502,"Orlandini, S., Moretti, G., and Albertson, J. D. (2015) Evidence of an emerging levee failure mechanism causing disastrous floods in Italy. Water Resources Research, 51, 7995– 8011, ",doi:10.1002/2015WR017426,Scientific paper
503,Országos Vízügyi Főigazgatóság (2016) Az 1956 évi dunai jeges árvíz évfordulója.,http://www.ovf.hu/hu/korabbi-erdekessegek-1/az1956evidunaijegesarvizevforduloja,Government webpage
504,Oxfort Mail (2008) Floods: Oxfordshire hit again. 3.6.2008,https://www.oxfordmail.co.uk/news/2316647.floods-oxfordshire-hit/,News report
505,"Pagneux, E., Gísladóttir, G. & Snorrason, Á. (2010) Inundation extent as a key parameter for assessing the magnitude and return period of flooding events in southern Iceland. Hydrol. Sci. J. 55(5), 704–716.",https://doi.org/10.1080/02626667.2010.489281,Scientific paper
506,"Papagiannaki, K., Petrucci, O., Diakakis, M. et al. (2022) Developing a large-scale dataset of flood fatalities for territories in the Euro-Mediterranean region, FFEM-DB. Scientific Data 9, 166",https://doi.org/10.1038/s41597-022-01273-x,Scientific paper
507,"Parlament České republiky (1927) Návrh poslance Staňka, Molíka a spol. na okamžité poskytnutí pomoci poškozeným katastrofální průtrží mračen a povodní na Třebíčsku. Poslanecká sněmovna N. S. R. Č. 1927, II. volební období, 4. zasedání, 1028.",https://www.psp.cz/eknih/1925ns/ps/tisky/t1028_00.htm,Government webpage
508,Patriot Magazin (2016) Smutné výročí: V roce 1966 připravila povodeň na severu Moravy o život pět lidí. 18.7.2016,https://patriotmagazin.cz/smutne-vyroci-v-roce-1966-pripravila-povoden-na-severu-moravy-o-zivot-pet-lidi,News report
509,"Pavić, H. (2017) GRAD U DRAVI - POPLAVA DRAVE U OSIJEKU 1965. GODINE. EKONOMSKA- I EKOHISTORIJA, 13(13),  63-72.",https://hrcak.srce.hr/file/287404,Scientific paper
510,"Pereira, S. (2017) Disaster 1865-2015",https://www.arcgis.com/home/item.html?id=2a6fad1aa46c40e9a6b5db3ee4257e80,National disaster database
511,"Perry, A. H. (1977) The October floods in Piedmont and Liguria. The Journal of Meteorology, 2(24), 361.",http://www.ijmet.org/wp-content/uploads/2014/09/24.pdf,Scientific paper
512,"Petek, D. (1998) HIDROLOSKE PRILIKE. Bilten, 12(11), 12-13.",https://radar2.dhz.hr/~stars2/bilten/1998/bilten_11_98.pdf,Scientific paper
513,"Petrovic, A. M. (2021)  Bujične poplave u Srbiji. Srpsko geografsko društvo, Belgrade.",https://www.researchgate.net/publication/355646649_Bujicne_poplave_u_Srbiji_-_Torrential_floods_in_Serbia,Book
514,"Petrucci, O., Chiodo, G., Caloiero, D. (1996) Eventi alluvionali in Calabria nel decennio 1971 1980. Pubblicazione N. 1374, Gruppo Nazionale per la Difesa dalle Catastrofi Idrogeologiche.",http://uoscs.irpi.cnr.it/files/1996-Decennio-71_80-Pet-Chi-Cal.pdf,Government report
515,"Pettersson, L.-E. (2001) Flomberegning for Skienselva (016.Z). Norges vassdrags- og energidirektorat.",https://publikasjoner.nve.no/dokument/2001/dokument2001_16.pdf,Government report
516,"Pettersson, L.-E. (2002) Flomberegning for Nedre Glomma (002.Z). Norges vassdrags- og energidirektorat.",https://publikasjoner.nve.no/dokument/2002/dokument2002_15.pdf,Government report
517,"Piebes, W. (2015) Overstroming van een polder Tussenklappen",http://www.weikopiebes.nl/wotter/overlast.htm,Private webpage
518,PLANAT (2011) Hochwasser Gürbe (1990). Nationale Plattform Naturgefahren.,http://www.planat.ch/de/bilder-detailansicht/datum/2011/05/18/hochwasser-guerbe-1990/,Government webpage
519,Polaris - Popolazione a Rischio da Frana e da Inondazione in Italia (2014) Eventi di inondazione catastrofici in Sicilia,http://polaris.irpi.cnr.it/alcuni-catastrofici-eventi-di-inondazione-della-sicilia/,Government webpage
520,Polaris - Popolazione a Rischio da Frana e da Inondazione in Italia (2016) The floods of November 1966.,http://polaris.irpi.cnr.it/novembre-1966/,Government webpage
521,Polignosi (2022) Floods [in Greek],http://www.polignosi.com/cgibin/hweb?-A=9171&-V=limmata,Private webpage
522,"Polsat News (2020) Dramatyczna sytuacja na Podkarpaciu. Powódź, zerwany most, ""płynące"" auta [WIDEO]. 26.6.2020",https://www.polsatnews.pl/wiadomosc/2020-06-26/dramatyczna-sytuacja-na-podkarpaciu-powodz-zerwany-most-plynace-auta-wideo/,News report
523,"Polsko‐niemiecko‐czeska grupa robocza ekspertów (2010) Wspólny polsko-niemiecko-czeski raport dot. zdarzenia powodziowego w dniach 07-10 sierpnia 2010 na rzece Nysie Łużyckiej. Wrocław, Drezno, Praga, październik 2010",https://www.umwelt.sachsen.de/umwelt/wasser/download/06-12-10_LN_pol.pdf,Government report
524,"Prabucka, M. (2009) Znaki Wielkich Wód na Żuławach Wiślanych. MSc thesis, Uniwersytet Mikołaja Kopernika",http://www.wielkawoda.umk.pl/czym_sa_znaki/ZWW_zulawy.pdf,Book
525,Pravda (2008) Čirč oplakáva utopených súrodencov. 25.7.2008,https://spravy.pravda.sk/domace/clanok/158497-circ-oplakava-utopenych-surodencov/,News report
526,"Priestley, S. (2016) Winter floods 2015-16. House of Commons Briefing Paper CBP7427",https://researchbriefings.files.parliament.uk/documents/CBP-7424/CBP-7424.pdf,Government report
